domain,label,asn,cop,subnet
23.202.34.137,0.5,20940.0,Akamai International B.V.,23.202.34
104.18.35.133,0.5,13335.0,CLOUDFLARENET,104.18.35
172.64.152.123,0.5,13335.0,CLOUDFLARENET,172.64.152
185.98.52.154,0.5,39572.0,DataWeb Global Group B.V.,185.98.52
8.131.208.198,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",8.131.208
13.124.181.114,0.5,16509.0,AMAZON-02,13.124.181
3.35.183.58,0.5,16509.0,AMAZON-02,3.35.183
119.146.8.215,0.5,4134.0,Chinanet,119.146.8
47.243.165.103,0.5,45102.0,"Alibaba US Technology Co., Ltd.",47.243.165
54.95.193.185,0.5,16509.0,AMAZON-02,54.95.193
59.151.47.238,0.5,9802.0,AbitcoolChina Inc.,59.151.47
45.154.214.49,0.5,201106.0,Spartan Host Ltd,45.154.214
104.238.221.169,0.5,23470.0,RELIABLESITE,104.238.221
104.238.222.11,0.5,23470.0,RELIABLESITE,104.238.222
104.238.220.140,0.5,23470.0,RELIABLESITE,104.238.220
121.14.103.56,0.5,4134.0,Chinanet,121.14.103
172.67.216.31,0.5,13335.0,CLOUDFLARENET,172.67.216
104.21.69.251,0.5,13335.0,CLOUDFLARENET,104.21.69
104.21.51.227,0.5,13335.0,CLOUDFLARENET,104.21.51
172.67.190.157,0.5,13335.0,CLOUDFLARENET,172.67.190
172.67.173.145,0.5,13335.0,CLOUDFLARENET,172.67.173
104.21.30.197,0.5,13335.0,CLOUDFLARENET,104.21.30
172.67.154.47,0.5,13335.0,CLOUDFLARENET,172.67.154
104.21.4.195,0.5,13335.0,CLOUDFLARENET,104.21.4
107.163.208.98,0.5,18978.0,ENZUINC,107.163.208
172.67.137.250,0.5,13335.0,CLOUDFLARENET,172.67.137
104.21.73.28,0.5,13335.0,CLOUDFLARENET,104.21.73
104.21.78.5,0.5,13335.0,CLOUDFLARENET,104.21.78
172.67.214.67,0.5,13335.0,CLOUDFLARENET,172.67.214
76.9.28.146,0.5,30602.0,ISPRIME,76.9.28
162.255.119.231,0.5,22612.0,NAMECHEAP-NET,162.255.119
103.27.60.9,0.5,56150.0,Viet Solutions Services Trading Company Limited,103.27.60
13.226.251.187,0.5,16509.0,AMAZON-02,13.226.251
13.226.251.12,0.5,16509.0,AMAZON-02,13.226.251
13.226.251.75,0.5,16509.0,AMAZON-02,13.226.251
13.226.251.122,0.5,16509.0,AMAZON-02,13.226.251
206.54.191.157,0.5,40824.0,WZ-US-40824,206.54.191
172.67.167.220,0.5,13335.0,CLOUDFLARENET,172.67.167
104.21.34.37,0.5,13335.0,CLOUDFLARENET,104.21.34
103.158.43.163,0.5,141340.0,IIT Madras,103.158.43
16.12.1.2,0.5,16509.0,AMAZON-02,16.12.1
3.5.233.1,0.5,16509.0,AMAZON-02,3.5.233
3.5.234.113,0.5,16509.0,AMAZON-02,3.5.234
3.5.234.180,0.5,16509.0,AMAZON-02,3.5.234
52.95.165.79,0.5,16509.0,AMAZON-02,52.95.165
52.95.163.3,0.5,16509.0,AMAZON-02,52.95.163
16.12.1.82,0.5,16509.0,AMAZON-02,16.12.1
16.12.1.94,0.5,16509.0,AMAZON-02,16.12.1
39.106.148.116,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",39.106.148
104.21.26.161,0.5,13335.0,CLOUDFLARENET,104.21.26
172.67.137.49,0.5,13335.0,CLOUDFLARENET,172.67.137
95.211.216.235,0.5,60781.0,LeaseWeb Netherlands B.V.,95.211.216
104.21.42.3,0.5,13335.0,CLOUDFLARENET,104.21.42
172.67.197.222,0.5,13335.0,CLOUDFLARENET,172.67.197
104.21.72.117,0.5,13335.0,CLOUDFLARENET,104.21.72
172.67.183.179,0.5,13335.0,CLOUDFLARENET,172.67.183
172.67.207.198,0.5,13335.0,CLOUDFLARENET,172.67.207
104.21.53.19,0.5,13335.0,CLOUDFLARENET,104.21.53
173.194.190.71,0.5,15169.0,GOOGLE,173.194.190
103.224.182.6,0.5,133618.0,Trellian Pty. Limited,103.224.182
103.224.212.6,0.5,133618.0,Trellian Pty. Limited,103.224.212
172.67.208.230,0.5,13335.0,CLOUDFLARENET,172.67.208
104.21.77.138,0.5,13335.0,CLOUDFLARENET,104.21.77
104.21.41.75,0.5,13335.0,CLOUDFLARENET,104.21.41
172.67.162.13,0.5,13335.0,CLOUDFLARENET,172.67.162
139.180.156.215,0.5,20473.0,AS-CHOOPA,139.180.156
104.17.121.18,0.5,13335.0,CLOUDFLARENET,104.17.121
104.17.122.18,0.5,13335.0,CLOUDFLARENET,104.17.122
180.163.237.29,0.5,4812.0,China Telecom Group,180.163.237
124.251.20.12,0.5,9802.0,AbitcoolChina Inc.,124.251.20
101.199.125.33,0.5,23724.0,"IDC, China Telecommunications Corporation",101.199.125
137.189.94.57,0.5,3661.0,The Chinese University of Hong Kong,137.189.94
185.250.237.30,0.5,200069.0,Mailjet SAS,185.250.237
210.89.168.80,0.5,23576.0,NAVER Cloud Corp.,210.89.168
210.89.168.55,0.5,23576.0,NAVER Cloud Corp.,210.89.168
192.168.50.111,0.5,asn,cop,192.168.50
104.21.87.139,0.5,13335.0,CLOUDFLARENET,104.21.87
172.67.143.132,0.5,13335.0,CLOUDFLARENET,172.67.143
120.226.243.188,0.5,56047.0,China Mobile communications corporation,120.226.243
178.253.47.1,0.5,202492.0,Silverhill Group Holding Ltd,178.253.47
213.174.136.202,0.5,39572.0,DataWeb Global Group B.V.,213.174.136
61.178.20.150,0.5,4134.0,Chinanet,61.178.20
66.254.109.110,0.5,29789.0,REFLECTED,66.254.109
120.52.148.190,0.5,133119.0,China Unicom IP network,120.52.148
172.67.170.26,0.5,13335.0,CLOUDFLARENET,172.67.170
104.21.39.89,0.5,13335.0,CLOUDFLARENET,104.21.39
172.67.149.42,0.5,13335.0,CLOUDFLARENET,172.67.149
104.21.71.204,0.5,13335.0,CLOUDFLARENET,104.21.71
185.98.52.133,0.5,39572.0,DataWeb Global Group B.V.,185.98.52
198.41.30.195,0.5,54412.0,RCC-GRANITE-1,198.41.30
185.162.11.135,0.5,207728.0,EUROHOSTER Ltd.,185.162.11
104.16.160.5,0.5,13335.0,CLOUDFLARENET,104.16.160
104.16.159.5,0.5,13335.0,CLOUDFLARENET,104.16.159
14.119.64.131,0.5,4134.0,Chinanet,14.119.64
66.113.164.173,0.5,15216.0,HOSTWAY,66.113.164
54.192.16.24,0.5,16509.0,AMAZON-02,54.192.16
54.192.16.102,0.5,16509.0,AMAZON-02,54.192.16
54.192.16.110,0.5,16509.0,AMAZON-02,54.192.16
172.67.174.162,0.5,13335.0,CLOUDFLARENET,172.67.174
104.21.31.15,0.5,13335.0,CLOUDFLARENET,104.21.31
185.178.208.185,0.5,57724.0,Ddos-Guard Ltd,185.178.208
40.99.169.130,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.99.169
46.166.184.123,0.5,43350.0,NForce Entertainment B.V.,46.166.184
185.206.180.167,0.5,205787.0,Public Cloud Ltd.,185.206.180
206.54.191.130,0.5,40824.0,WZ-US-40824,206.54.191
104.21.79.155,0.5,13335.0,CLOUDFLARENET,104.21.79
172.67.146.117,0.5,13335.0,CLOUDFLARENET,172.67.146
104.21.5.106,0.5,13335.0,CLOUDFLARENET,104.21.5
172.67.133.84,0.5,13335.0,CLOUDFLARENET,172.67.133
184.168.97.113,0.5,26496.0,AS-26496-GO-DADDY-COM-LLC,184.168.97
172.67.150.98,0.5,13335.0,CLOUDFLARENET,172.67.150
104.21.63.214,0.5,13335.0,CLOUDFLARENET,104.21.63
172.67.136.244,0.5,13335.0,CLOUDFLARENET,172.67.136
104.21.7.162,0.5,13335.0,CLOUDFLARENET,104.21.7
104.26.4.49,0.5,13335.0,CLOUDFLARENET,104.26.4
172.67.72.1,0.5,13335.0,CLOUDFLARENET,172.67.72
104.26.5.49,0.5,13335.0,CLOUDFLARENET,104.26.5
172.64.144.233,0.5,13335.0,CLOUDFLARENET,172.64.144
104.18.43.23,0.5,13335.0,CLOUDFLARENET,104.18.43
123.59.190.107,0.5,4808.0,China Unicom Beijing Province Network,123.59.190
104.26.0.208,0.5,13335.0,CLOUDFLARENET,104.26.0
104.26.1.208,0.5,13335.0,CLOUDFLARENET,104.26.1
172.67.71.32,0.5,13335.0,CLOUDFLARENET,172.67.71
69.171.224.11,0.5,32934.0,FACEBOOK,69.171.224
66.220.158.11,0.5,32934.0,FACEBOOK,66.220.158
66.220.149.11,0.5,32934.0,FACEBOOK,66.220.149
104.21.57.9,0.5,13335.0,CLOUDFLARENET,104.21.57
172.67.188.182,0.5,13335.0,CLOUDFLARENET,172.67.188
104.21.93.53,0.5,13335.0,CLOUDFLARENET,104.21.93
172.67.204.154,0.5,13335.0,CLOUDFLARENET,172.67.204
62.75.183.121,0.5,8972.0,Host Europe GmbH,62.75.183
203.208.42.23,0.5,24424.0,"Beijing Gu Xiang Information Technology Co.,Ltd.",203.208.42
124.232.163.222,0.5,63835.0,"No.293,Wanbao Avenue",124.232.163
147.154.149.121,0.5,31898.0,ORACLE-BMC-31898,147.154.149
104.21.69.163,0.5,13335.0,CLOUDFLARENET,104.21.69
172.67.210.92,0.5,13335.0,CLOUDFLARENET,172.67.210
180.163.203.54,0.5,4812.0,China Telecom Group,180.163.203
34.120.203.121,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,34.120.203
45.136.22.200,0.5,47764.0,LLC VK,45.136.22
104.21.30.239,0.5,13335.0,CLOUDFLARENET,104.21.30
172.67.174.48,0.5,13335.0,CLOUDFLARENET,172.67.174
49.4.19.132,0.5,55990.0,Huawei Cloud Service data center,49.4.19
49.4.36.235,0.5,4808.0,China Unicom Beijing Province Network,49.4.36
206.54.184.161,0.5,40824.0,WZ-US-40824,206.54.184
104.21.15.23,0.5,13335.0,CLOUDFLARENET,104.21.15
172.67.161.12,0.5,13335.0,CLOUDFLARENET,172.67.161
213.149.103.132,0.5,8585.0,Crnogorski Telekom a.d.Podgorica,213.149.103
212.111.42.109,0.5,63949.0,Akamai Connected Cloud,212.111.42
172.67.172.96,0.5,13335.0,CLOUDFLARENET,172.67.172
104.21.71.239,0.5,13335.0,CLOUDFLARENET,104.21.71
95.211.153.182,0.5,60781.0,LeaseWeb Netherlands B.V.,95.211.153
104.21.22.68,0.5,13335.0,CLOUDFLARENET,104.21.22
172.67.203.81,0.5,13335.0,CLOUDFLARENET,172.67.203
172.67.187.9,0.5,13335.0,CLOUDFLARENET,172.67.187
104.21.19.177,0.5,13335.0,CLOUDFLARENET,104.21.19
17.248.166.202,0.5,714.0,APPLE-ENGINEERING,17.248.166
144.217.35.85,0.5,16276.0,OVH SAS,144.217.35
172.67.166.152,0.5,13335.0,CLOUDFLARENET,172.67.166
104.21.42.215,0.5,13335.0,CLOUDFLARENET,104.21.42
52.217.97.172,0.5,16509.0,AMAZON-02,52.217.97
52.216.41.49,0.5,16509.0,AMAZON-02,52.216.41
52.217.204.65,0.5,16509.0,AMAZON-02,52.217.204
52.217.236.73,0.5,16509.0,AMAZON-02,52.217.236
54.231.164.241,0.5,16509.0,AMAZON-02,54.231.164
54.231.233.153,0.5,16509.0,AMAZON-02,54.231.233
16.182.69.241,0.5,16509.0,AMAZON-02,16.182.69
52.217.135.217,0.5,16509.0,AMAZON-02,52.217.135
101.251.240.154,0.5,23724.0,"IDC, China Telecommunications Corporation",101.251.240
39.156.113.170,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",39.156.113
172.67.179.57,0.5,13335.0,CLOUDFLARENET,172.67.179
104.21.83.168,0.5,13335.0,CLOUDFLARENET,104.21.83
172.67.173.152,0.5,13335.0,CLOUDFLARENET,172.67.173
104.21.96.58,0.5,13335.0,CLOUDFLARENET,104.21.96
172.67.206.70,0.5,13335.0,CLOUDFLARENET,172.67.206
104.21.66.177,0.5,13335.0,CLOUDFLARENET,104.21.66
130.15.85.175,0.5,31983.0,QUEENSU-KINGSTON,130.15.85
104.21.36.89,0.5,13335.0,CLOUDFLARENET,104.21.36
172.67.191.192,0.5,13335.0,CLOUDFLARENET,172.67.191
106.13.252.39,0.5,58466.0,CHINANET Guangdong province network,106.13.252
106.13.244.128,0.5,23724.0,"IDC, China Telecommunications Corporation",106.13.244
106.13.250.62,0.5,137702.0,"Nanjing, Jiangsu Province, P.R.China.",106.13.250
106.13.244.173,0.5,23724.0,"IDC, China Telecommunications Corporation",106.13.244
106.13.250.178,0.5,137702.0,"Nanjing, Jiangsu Province, P.R.China.",106.13.250
106.13.252.40,0.5,58466.0,CHINANET Guangdong province network,106.13.252
104.208.125.224,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,104.208.125
39.98.180.82,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",39.98.180
101.33.192.18,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,101.33.192
51.178.12.101,0.5,16276.0,OVH SAS,51.178.12
36.110.8.164,0.5,4847.0,China Networks Inter-Exchange,36.110.8
58.215.175.53,0.5,138950.0,Jiangsu Wuxi International IDC network,58.215.175
58.215.175.52,0.5,138950.0,Jiangsu Wuxi International IDC network,58.215.175
204.93.224.104,0.5,23352.0,SERVERCENTRAL,204.93.224
172.67.210.182,0.5,13335.0,CLOUDFLARENET,172.67.210
104.21.53.84,0.5,13335.0,CLOUDFLARENET,104.21.53
172.67.155.5,0.5,13335.0,CLOUDFLARENET,172.67.155
104.21.58.23,0.5,13335.0,CLOUDFLARENET,104.21.58
104.21.36.133,0.5,13335.0,CLOUDFLARENET,104.21.36
172.67.194.111,0.5,13335.0,CLOUDFLARENET,172.67.194
172.67.68.187,0.5,13335.0,CLOUDFLARENET,172.67.68
104.26.15.123,0.5,13335.0,CLOUDFLARENET,104.26.15
104.26.14.123,0.5,13335.0,CLOUDFLARENET,104.26.14
152.195.57.252,0.5,15133.0,EDGECAST,152.195.57
207.246.136.173,0.5,11608.0,ATG-11608,207.246.136
42.186.11.151,0.5,45062.0,NetEase Building No.16 Ke Yun Road,42.186.11
172.67.166.68,0.5,13335.0,CLOUDFLARENET,172.67.166
104.21.58.240,0.5,13335.0,CLOUDFLARENET,104.21.58
104.21.49.128,0.5,13335.0,CLOUDFLARENET,104.21.49
172.67.163.42,0.5,13335.0,CLOUDFLARENET,172.67.163
144.195.179.213,0.5,30103.0,ZOOM-VIDEO-COMM-AS,144.195.179
104.255.229.64,0.5,40065.0,CNSERVERS,104.255.229
109.206.166.21,0.5,50245.0,Serverel Inc.,109.206.166
104.21.4.13,0.5,13335.0,CLOUDFLARENET,104.21.4
172.67.223.241,0.5,13335.0,CLOUDFLARENET,172.67.223
18.214.141.184,0.5,14618.0,AMAZON-AES,18.214.141
34.207.22.231,0.5,14618.0,AMAZON-AES,34.207.22
54.84.105.15,0.5,14618.0,AMAZON-AES,54.84.105
104.21.71.203,0.5,13335.0,CLOUDFLARENET,104.21.71
172.67.149.41,0.5,13335.0,CLOUDFLARENET,172.67.149
172.67.200.96,0.5,13335.0,CLOUDFLARENET,172.67.200
104.21.13.139,0.5,13335.0,CLOUDFLARENET,104.21.13
210.45.240.198,0.5,4538.0,China Education and Research Network Center,210.45.240
36.152.19.250,0.5,56046.0,China Mobile communications corporation,36.152.19
199.80.55.193,0.5,40824.0,WZ-US-40824,199.80.55
172.67.149.26,0.5,13335.0,CLOUDFLARENET,172.67.149
104.21.33.197,0.5,13335.0,CLOUDFLARENET,104.21.33
172.67.130.186,0.5,13335.0,CLOUDFLARENET,172.67.130
104.21.3.132,0.5,13335.0,CLOUDFLARENET,104.21.3
109.244.198.3,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,109.244.198
109.244.199.8,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,109.244.199
75.2.105.212,0.5,16509.0,AMAZON-02,75.2.105
99.83.228.234,0.5,16509.0,AMAZON-02,99.83.228
104.21.51.102,0.5,13335.0,CLOUDFLARENET,104.21.51
172.67.179.6,0.5,13335.0,CLOUDFLARENET,172.67.179
206.54.174.216,0.5,40824.0,WZ-US-40824,206.54.174
148.113.165.32,0.5,16276.0,OVH SAS,148.113.165
172.67.193.15,0.5,13335.0,CLOUDFLARENET,172.67.193
104.21.76.105,0.5,13335.0,CLOUDFLARENET,104.21.76
46.165.223.122,0.5,28753.0,Leaseweb Deutschland GmbH,46.165.223
45.13.3.24,0.5,39572.0,DataWeb Global Group B.V.,45.13.3
45.13.3.124,0.5,39572.0,DataWeb Global Group B.V.,45.13.3
47.110.178.56,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.110.178
159.182.74.47,0.5,29016.0,Pearson Shared Services Ltd,159.182.74
20.60.40.4,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,20.60.40
172.67.187.131,0.5,13335.0,CLOUDFLARENET,172.67.187
104.21.7.60,0.5,13335.0,CLOUDFLARENET,104.21.7
104.21.37.25,0.5,13335.0,CLOUDFLARENET,104.21.37
172.67.203.74,0.5,13335.0,CLOUDFLARENET,172.67.203
59.110.117.86,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",59.110.117
192.96.200.24,0.5,30633.0,LEASEWEB-USA-WDC,192.96.200
104.21.74.144,0.5,13335.0,CLOUDFLARENET,104.21.74
172.67.159.94,0.5,13335.0,CLOUDFLARENET,172.67.159
172.64.154.45,0.5,13335.0,CLOUDFLARENET,172.64.154
104.18.33.211,0.5,13335.0,CLOUDFLARENET,104.18.33
204.155.154.49,0.5,40824.0,WZ-US-40824,204.155.154
54.71.241.147,0.5,16509.0,AMAZON-02,54.71.241
35.167.102.121,0.5,16509.0,AMAZON-02,35.167.102
172.67.161.193,0.5,13335.0,CLOUDFLARENET,172.67.161
104.21.15.62,0.5,13335.0,CLOUDFLARENET,104.21.15
47.106.53.189,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.106.53
51.195.104.94,0.5,16276.0,OVH SAS,51.195.104
51.159.29.157,0.5,12876.0,Scaleway S.a.s.,51.159.29
219.229.232.50,0.5,4538.0,China Education and Research Network Center,219.229.232
13.232.190.79,0.5,16509.0,AMAZON-02,13.232.190
35.154.241.180,0.5,16509.0,AMAZON-02,35.154.241
150.158.224.195,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,150.158.224
208.74.151.185,0.5,27589.0,MOJOHOST,208.74.151
104.26.11.50,0.5,13335.0,CLOUDFLARENET,104.26.11
104.26.10.50,0.5,13335.0,CLOUDFLARENET,104.26.10
172.67.70.64,0.5,13335.0,CLOUDFLARENET,172.67.70
67.205.131.126,0.5,14061.0,DIGITALOCEAN-ASN,67.205.131
31.192.123.29,0.5,48684.0,Viking Host B.V.,31.192.123
172.67.204.248,0.5,13335.0,CLOUDFLARENET,172.67.204
104.21.42.103,0.5,13335.0,CLOUDFLARENET,104.21.42
104.21.4.63,0.5,13335.0,CLOUDFLARENET,104.21.4
172.67.154.13,0.5,13335.0,CLOUDFLARENET,172.67.154
59.63.235.210,0.5,134238.0,CHINANET Jiangx province IDC network,59.63.235
104.26.8.80,0.5,13335.0,CLOUDFLARENET,104.26.8
172.67.70.232,0.5,13335.0,CLOUDFLARENET,172.67.70
104.26.9.80,0.5,13335.0,CLOUDFLARENET,104.26.9
110.87.105.253,0.5,4134.0,Chinanet,110.87.105
47.101.83.44,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.101.83
114.29.213.230,0.5,13445.0,13445,114.29.213
128.97.42.49,0.5,52.0,UCLA,128.97.42
221.176.66.85,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",221.176.66
202.116.48.58,0.5,4538.0,China Education and Research Network Center,202.116.48
104.21.6.46,0.5,13335.0,CLOUDFLARENET,104.21.6
172.67.154.234,0.5,13335.0,CLOUDFLARENET,172.67.154
104.23.130.67,0.5,13335.0,CLOUDFLARENET,104.23.130
104.23.129.67,0.5,13335.0,CLOUDFLARENET,104.23.129
116.211.202.233,0.5,58563.0,CHINANET Hubei province network,116.211.202
62.129.129.1,0.5,15535.0,Virtual Access Internet BV,62.129.129
143.244.51.216,0.5,60068.0,Datacamp Limited,143.244.51
34.95.103.74,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,34.95.103
47.254.30.25,0.5,45102.0,"Alibaba US Technology Co., Ltd.",47.254.30
198.50.134.104,0.5,16276.0,OVH SAS,198.50.134
104.21.59.192,0.5,13335.0,CLOUDFLARENET,104.21.59
172.67.182.237,0.5,13335.0,CLOUDFLARENET,172.67.182
104.21.1.199,0.5,13335.0,CLOUDFLARENET,104.21.1
172.67.129.226,0.5,13335.0,CLOUDFLARENET,172.67.129
188.72.227.119,0.5,35415.0,Webzilla B.V.,188.72.227
104.16.145.212,0.5,13335.0,CLOUDFLARENET,104.16.145
104.16.146.212,0.5,13335.0,CLOUDFLARENET,104.16.146
104.16.143.212,0.5,13335.0,CLOUDFLARENET,104.16.143
104.16.144.212,0.5,13335.0,CLOUDFLARENET,104.16.144
104.16.147.212,0.5,13335.0,CLOUDFLARENET,104.16.147
52.96.163.2,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.96.163
210.27.177.240,0.5,4538.0,China Education and Research Network Center,210.27.177
81.94.196.244,0.5,20860.0,Iomart Cloud Services Limited,81.94.196
192.0.66.32,0.5,2635.0,AUTOMATTIC,192.0.66
45.144.149.51,0.5,39572.0,DataWeb Global Group B.V.,45.144.149
147.124.124.215,0.5,asn,cop,147.124.124
104.21.63.116,0.5,13335.0,CLOUDFLARENET,104.21.63
172.67.145.115,0.5,13335.0,CLOUDFLARENET,172.67.145
125.211.197.60,0.5,4837.0,CHINA UNICOM China169 Backbone,125.211.197
172.67.69.163,0.5,13335.0,CLOUDFLARENET,172.67.69
104.26.13.151,0.5,13335.0,CLOUDFLARENET,104.26.13
104.26.12.151,0.5,13335.0,CLOUDFLARENET,104.26.12
192.142.59.193,0.5,210334.0,Synertech Network Inc.,192.142.59
208.122.218.5,0.5,27589.0,MOJOHOST,208.122.218
104.21.38.13,0.5,13335.0,CLOUDFLARENET,104.21.38
172.67.216.205,0.5,13335.0,CLOUDFLARENET,172.67.216
5.135.137.234,0.5,16276.0,OVH SAS,5.135.137
91.134.131.169,0.5,16276.0,OVH SAS,91.134.131
35.197.232.5,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,35.197.232
172.67.72.91,0.5,13335.0,CLOUDFLARENET,172.67.72
104.26.15.232,0.5,13335.0,CLOUDFLARENET,104.26.15
104.26.14.232,0.5,13335.0,CLOUDFLARENET,104.26.14
104.21.35.182,0.5,13335.0,CLOUDFLARENET,104.21.35
172.67.178.147,0.5,13335.0,CLOUDFLARENET,172.67.178
38.60.148.103,0.5,138915.0,Kaopu Cloud HK Limited,38.60.148
38.60.148.102,0.5,138915.0,Kaopu Cloud HK Limited,38.60.148
119.167.131.187,0.5,4837.0,CHINA UNICOM China169 Backbone,119.167.131
110.81.199.211,0.5,4134.0,Chinanet,110.81.199
93.93.51.201,0.5,34655.0,JWE S.a r.l.,93.93.51
106.4.158.224,0.5,4134.0,Chinanet,106.4.158
104.21.62.68,0.5,13335.0,CLOUDFLARENET,104.21.62
172.67.221.14,0.5,13335.0,CLOUDFLARENET,172.67.221
103.104.51.139,0.5,asn,cop,103.104.51
165.227.204.151,0.5,14061.0,DIGITALOCEAN-ASN,165.227.204
104.21.33.244,0.5,13335.0,CLOUDFLARENET,104.21.33
172.67.194.2,0.5,13335.0,CLOUDFLARENET,172.67.194
210.46.80.86,0.5,4538.0,China Education and Research Network Center,210.46.80
172.67.73.234,0.5,13335.0,CLOUDFLARENET,172.67.73
104.26.10.15,0.5,13335.0,CLOUDFLARENET,104.26.10
104.26.11.15,0.5,13335.0,CLOUDFLARENET,104.26.11
35.214.180.85,0.5,15169.0,GOOGLE,35.214.180
191.101.228.196,0.5,47583.0,Hostinger International Limited,191.101.228
140.179.154.111,0.5,55960.0,Beijing Guanghuan Xinwang Digital,140.179.154
54.223.106.221,0.5,55960.0,Beijing Guanghuan Xinwang Digital,54.223.106
124.237.225.136,0.5,140903.0,CHINA TELECOM,124.237.225
125.39.121.21,0.5,4837.0,CHINA UNICOM China169 Backbone,125.39.121
106.11.43.178,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.11.43
103.8.160.219,0.5,17564.0,GITN M Sdn. Bhd.,103.8.160
46.166.189.98,0.5,43350.0,NForce Entertainment B.V.,46.166.189
184.170.243.50,0.5,46562.0,PERFORMIVE,184.170.243
47.113.75.248,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.113.75
172.67.146.119,0.5,13335.0,CLOUDFLARENET,172.67.146
104.21.79.157,0.5,13335.0,CLOUDFLARENET,104.21.79
172.67.144.199,0.5,13335.0,CLOUDFLARENET,172.67.144
104.21.81.155,0.5,13335.0,CLOUDFLARENET,104.21.81
202.201.18.37,0.5,4538.0,China Education and Research Network Center,202.201.18
114.141.154.25,0.5,45061.0,"Shanghai Information Network Co.,Ltd.",114.141.154
104.26.12.157,0.5,13335.0,CLOUDFLARENET,104.26.12
172.67.72.168,0.5,13335.0,CLOUDFLARENET,172.67.72
104.26.13.157,0.5,13335.0,CLOUDFLARENET,104.26.13
110.85.56.59,0.5,4134.0,Chinanet,110.85.56
154.197.183.146,0.5,135097.0,LUOGELANG FRANCE LIMITED,154.197.183
52.185.211.133,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.185.211
104.17.136.96,0.5,13335.0,CLOUDFLARENET,104.17.136
104.18.119.96,0.5,13335.0,CLOUDFLARENET,104.18.119
172.64.194.2,0.5,13335.0,CLOUDFLARENET,172.64.194
172.64.195.2,0.5,13335.0,CLOUDFLARENET,172.64.195
54.192.16.112,0.5,16509.0,AMAZON-02,54.192.16
54.192.16.72,0.5,16509.0,AMAZON-02,54.192.16
172.67.218.174,0.5,13335.0,CLOUDFLARENET,172.67.218
104.21.70.27,0.5,13335.0,CLOUDFLARENET,104.21.70
109.244.196.162,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,109.244.196
109.244.197.162,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,109.244.197
47.114.171.23,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.114.171
104.26.13.130,0.5,13335.0,CLOUDFLARENET,104.26.13
172.67.68.8,0.5,13335.0,CLOUDFLARENET,172.67.68
104.26.12.130,0.5,13335.0,CLOUDFLARENET,104.26.12
173.245.58.188,0.5,13335.0,CLOUDFLARENET,173.245.58
172.64.32.188,0.5,13335.0,CLOUDFLARENET,172.64.32
108.162.192.188,0.5,13335.0,CLOUDFLARENET,108.162.192
46.105.39.246,0.5,16276.0,OVH SAS,46.105.39
188.72.227.102,0.5,35415.0,Webzilla B.V.,188.72.227
104.21.87.244,0.5,13335.0,CLOUDFLARENET,104.21.87
172.67.171.133,0.5,13335.0,CLOUDFLARENET,172.67.171
45.150.66.7,0.5,200195.0,"Verasel, Inc.",45.150.66
31.3.2.80,0.5,21245.0,Medianova Internet Hizmetleri Ve Ticaret Anonim Sirketi,31.3.2
120.233.71.195,0.5,56040.0,China Mobile communications corporation,120.233.71
118.178.186.202,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",118.178.186
172.67.222.175,0.5,13335.0,CLOUDFLARENET,172.67.222
104.21.25.45,0.5,13335.0,CLOUDFLARENET,104.21.25
172.67.212.162,0.5,13335.0,CLOUDFLARENET,172.67.212
104.21.53.119,0.5,13335.0,CLOUDFLARENET,104.21.53
13.227.53.67,0.5,16509.0,AMAZON-02,13.227.53
104.18.36.63,0.5,13335.0,CLOUDFLARENET,104.18.36
172.64.151.193,0.5,13335.0,CLOUDFLARENET,172.64.151
173.214.252.66,0.5,15317.0,SERVEREL-AS,173.214.252
