domain,label
ipv6-yycloudlive15013.bs2dl.yy.com,0.0
rallydeinnovacion.org,1.0
drmanojaggarwal.com,1.0
img-1251438792.file.myqcloud.com,0.0
nobslimoinsurance.com,1.0
thelevelgroup.zendesk.com,0.0
aramex.com,0.0
shopbarbay.com,1.0
sivassoft.com.tr,1.0
job.v.zzu.edu.cn,0.0
v6-novelfmapp.ixigua.com,0.0
yes-travel.info,1.0
homesrenovations.us,1.0
gmyb.scheme.corycabana.net,1.0
kiub.cosavostra.com,1.0
tsvzi.scheme.corycabana.net,1.0
572502899.docs.qq.com,0.0
cvm.faqserv.com,1.0
xamhzoduxd.sysu.edu.cn,0.0
8963b03d988e463e98bc9ad91d761061.fp.measure.office.com,0.0
askvudamiyndtiy.sysu.edu.cn,0.0
www.adamyala.csail.mit.edu,0.0
pitaya-task.tiktokv.com,0.0
code.wvu.edu,0.0
y6jn8c31esfr3znvs74zwsskbf7horicrrlctk2i7cbff3c50d87b263sac.d.aa.online-metrix.net,0.0
bluechipfx.com,1.0
zmnrerk.sysu.edu.cn,0.0
lasertime.com.mx,1.0
sed.faqserv.com,1.0
fiuuhpsj.page.link,1.0
yqall163-lt.netease.com,0.0
26.101.112.115.sbl.spamhaus.org,0.0
iran-qa.faqserv.com,1.0
forum.cdo.oppomobile.com,0.0
tracking.joincake.com,0.0
w4daswyx37dbgyu7kqua-pzhjhi-11ee559f2-clientnsv4-s.akamaihd.net,0.0
simpangbaramobile.com,1.0
khmlanguageinstitute.com,1.0
locksmithsedenvale.com,1.0
proecologicsistem.com,1.0
pawsonthecoast.com.au,1.0
pakbutton.com.pk,1.0
cdn.fanqianbb.com,0.0
pay.cqvip.com,0.0
v.tiktok.com,0.0
valebarqueiros.pt,1.0
nexmep.com,1.0
focusafricaexpo.com,1.0
EUNL1-APS-242.sabic.com,0.0
mkvbtzzpoxzjgi.sysu.edu.cn,0.0
7.tlu.dl.delivery.mp.microsoft.com,0.0
thebeerdc.com,1.0
ef6f18550c5dd9220ab8417070a55d01.safeframe.googlesyndication.com,0.0
w4dasvfygphbqyu6xina-f-ad569577c-clientnsv4-s.akamaihd.net,0.0
630dbaea158e6187d39d8a7f7a3b317a.safeframe.googlesyndication.com,0.0
webcarbrasil.com.br,1.0
sqbtipww.page.link,1.0
www.o2v3.imotor.com,0.0
celebranteclovisespinosa.com.br,1.0
mmjlebie.page.link,1.0
www.casino.org,0.0
crafthaliyikama.com,1.0
vip126mx00.mxmail.netease.com,0.0
globetrading2000.com,1.0
b-0.19-a7000219.0.170c.cf6.3ea5.210.0.ldjsqvjzmqe38vmlmdq2lvz6nb.avts.mcafee.com,0.0
vote.chsi.com.cn,0.0
zh.spankbanglive.com,0.0
api.band.us,0.0
1755944929.docs.qq.com,0.0
wwbncqfh.page.link,1.0
isoowac.com,1.0
susanamaiosasso.com,1.0
12306.ie.sogou.com,0.0
collect.app.yiche.com,0.0
swtos.cloudid.coffeeonboard.com,1.0
gumetale.github.io,1.0
dbw.cloudid.coffeeonboard.com,1.0
7fpqgq.ch.files.1drv.com,0.0
w4dasvaxeqhvqyu7gw5a-f-19f4113c1-clientnsv4-s.akamaihd.net,0.0
tnngmjlczkwohjk.sysu.edu.cn,0.0
northcarolinamedover.latestsaree.com,1.0
5493tblcax5vialng7xvarnjr3pery5ucyxheyej653bef358ca0c43dsac.d.aa.online-metrix.net,0.0
adl-irn.vizvaz.com,1.0
siding-chicago.com,1.0
ibafbopw.page.link,1.0
mediscanspecialized.com,1.0
rkindustriesguj.com,1.0
fkrzxnodnl.sysu.edu.cn,0.0
naked-truth.uk,1.0
minnesotatxlansing.vismanarkan.com,1.0
dl1-broomcleaner.online,1.0
api-widget.soundcloud.com,0.0
cfm.fartit.com,1.0
nkkykecuyr.sysu.edu.cn,0.0
dvfnaxrm.page.link,1.0
findinit.com,1.0
gvvdsqyq.page.link,1.0
helpdesk.bytedance.com,0.0
onnorup.com,1.0
almodinabatteryhouse.org,1.0
asperiabd.com,1.0
a1069.casalemedia.com,0.0
acmecmb.com,1.0
www.clustrmaps.com,0.0
salatalbasatin.site,1.0
zndohht6xbshxrzdf-digikey.siteintercept.qualtrics.com,0.0
bsc.faqserv.com,1.0
tap4funcs.aihelp.net,0.0
mgskjcgh.page.link,1.0
superanunciosweb.com,1.0
zjutw.zju.edu.cn,0.0
youtu.be,0.0
132.40.18.104.sbl.spamhaus.org,0.0
gstechnique.com,1.0
qalthbii.page.link,1.0
personalizeja.emp.br,1.0
lh-lq.snssdk.com,0.0
fkgehpie.page.link,1.0
sbsm-test-1253499193.cos.ap-chengdu.myqcloud.com,0.0
rzfsskolhbzk.sysu.edu.cn,0.0
51e6dd7ea55c4f5fa35759b3f6f416c4.fp.measure.office.com,0.0
sxzwfw.gjzwfw.gov.cn,0.0
saurcool.com,1.0
minnesotawiconcord.nathanwarne.com,1.0
magdata.oss-cn-hangzhou.aliyuncs.com,0.0
3ma9g.salgueirosa.sa.com,1.0
w4dasvax2cgcgyu664aa-f-cfdaba565-clientnsv4-s.akamaihd.net,0.0
30.10.114.170.sbl.spamhaus.org,0.0
s-ir.faqserv.com,1.0
thepsychcentre.com.au,1.0
desertandbloom.com,1.0
zang1.almashreaq.top,1.0
pt-bali.go.id,1.0
raekessler.com,1.0
tongren.faloo.com,0.0
yjzlabiimlvj.sysu.edu.cn,0.0
f7b1844479e8e217a00b613f6e4f0cb5.safeframe.googlesyndication.com,0.0
redirect.simba.taobao.com,0.0
xqmsnxruw.sysu.edu.cn,0.0
img.onlinedown.net,0.0
29616ea7639342a79905399cde1d8794.fp.measure.office.com,0.0
bixellentgreen.com,1.0
educa.org.do,1.0
cahierdujour.fr,1.0
eoperate.pa18.com,0.0
glrdjjocpdyydrg.sysu.edu.cn,0.0
c0d4ad51a760468cc2dc7afa025bb362.safeframe.googlesyndication.com,0.0
0df9c8ff2a60c5ce318db9365b36622b.safeframe.googlesyndication.com,0.0
wgwrmkre.page.link,1.0
beautyforwellness.com,1.0
rwbvdxnw.page.link,1.0
ayk-pvp004.mo.konami.net,0.0
waprc.mysmth.net,0.0
lqqisttok.sysu.edu.cn,0.0
arabicheckout.com,1.0
shine-photo.tuchong.com,0.0
b52e03128d3a42dbb7014e315f579a89.fp.measure.office.com,0.0
swartauto.nl,1.0
get.nice.com,0.0
candcsparkes.co.uk,1.0
iprotech.fun,1.0
img.18183.com,0.0
14ccdff1d0e84a7990b0503d9b7c6900.fp.measure.office.com,0.0
rcc-mepco.com,1.0
www.jetbrains.com,0.0
mpios-filin.my.com,0.0
kjj.ningbo.gov.cn,0.0
plserviceandsolutions.com,1.0
bdyth01.simpleshq.99box.com,0.0
elmagic.org,1.0
a2be829d3aae4a29806fb09e1fb831e1.fp.measure.office.com,0.0
jnemataram.com,1.0
607630-android-ds.metric.gstatic.com,0.0
be44573afe054585b503598cfb99b50d.fp.measure.office.com,0.0
resourceedge.org,1.0
xufpapki.page.link,1.0
nafi.co.tz,1.0
uniglobe.com.pk,1.0
zgjhnrze.page.link,1.0
erkainterindo.com,1.0
jpavs.net,0.0
aristonbentre.com,1.0
vllagkzuo.sysu.edu.cn,0.0
adliq.faqserv.com,1.0
res.csd.95516.com,0.0
softlink.com.br,1.0
corporativogvabogados.com,1.0
vidseca.cl,1.0
f2e75f9eb63342dbb26f7fd9217b6b80.fp.measure.office.com,0.0
trace.588ku.com,0.0
1z05d4.tdum.alibaba.com,0.0
ejwmwpqp.page.link,1.0
washingtonmaprovidence.rostalflowers.com,1.0
www.cufe.edu.cn,0.0
holgerstewen.com,1.0
vsms.com.my,1.0
gazisupershop.com,1.0
act.api.mgtv.com,0.0
qqbhhvyb.page.link,1.0
ad.aceplanet.co.kr,0.0
idskmencg.sysu.edu.cn,0.0
98.232.173.35.sbl.spamhaus.org,0.0
hemrikbutor.hu,1.0
adashopita.co,1.0
paulmann.m.tmall.com,0.0
zj2fdlixfqzxuyu6nnoa-f-e487526da-clientnsv4-s.akamaihd.net,0.0
043349b800aaae6743670e8c64ac57b5.safeframe.googlesyndication.com,0.0
zrefykmd.page.link,1.0
cdn.thestar.com.my,0.0
elecarb.com,1.0
cdxcd.com,1.0
7ci7j.tdum.alibaba.com,0.0
wpcapitalguru.com,1.0
beautyaromas.com,1.0
arcanine.in,1.0
bmeqfzea.page.link,1.0
gamelift.eu-central-1.amazonaws.com,0.0
0d653c3b9e2e1609bda406ea978eb873.safeframe.googlesyndication.com,0.0
3d2810f2df2ee7fc0ac67498c23a4e55.safeframe.googlesyndication.com,0.0
electrosolution.us,1.0
dentistamontemor.com.br,1.0
xnzrrgpz.page.link,1.0
12.futsseapi.eastmoney.com,0.0
cds.m5x3b3t5.hwcdn.net,0.0
129.247.110.59.sbl.spamhaus.org,0.0
mosamamashhad.com,1.0
inoutproducoes.com.br,1.0
yogya.store,1.0
medrexmedicaltrding.tw,1.0
ad-lo.faqserv.com,1.0
zxdguzel.page.link,1.0
w4dasxaxzhmduyu7al6a-p7czaj-d675a4850-clientnsv4-s.akamaihd.net,0.0
webiah.sysu.edu.cn,0.0
m.arabic.china.org.cn,0.0
vs11.bj2ct.u3.ucweb.com,0.0
secretbeuty.ge,1.0
1caa42c200e8444a98c9cd521e1e85a3.fp.measure.office.com,0.0
oag.pl.so,1.0
apktxdl-ipv6.vivo.com.cn,0.0
cercdev.ro,1.0
equiticoy.top,1.0
bptzoktp.page.link,1.0
u6.y.qq.com.www.tendawifi.com,0.0
suall-my.sharepoint.com,0.0
www.lulu.com,0.0
tounhxkamehrzq.tendawifi.com,0.0
aldcdgmosr4n.l4.adsco.re,0.0
hub.samsungapps.com,0.0
transport360orgng.api.oneall.com,0.0
culture.nwu.edu.cn,0.0
eventosllacolen.cl,1.0
05657e50f2c0493ab9f42a2e8cd171c2.fp.measure.office.com,0.0
dolowack.webd.pro,1.0
dentistaibate.com.br,1.0
qu.ax,1.0
bsd.faqserv.com,1.0
59dqf9.tdum.alibaba.com,0.0
instruktor.sysu.edu.cn,0.0
jstphotography.co.uk,1.0
trigsberita.com,1.0
protoin.com,1.0
espacioakana.cl,1.0
abruzzo-villas.com,1.0
p209-contactsws.icloud.com.cn,0.0
portalmar.com.br,1.0
damarplus.ro,1.0
8ee3bf807d3444ccb2b8e35f7d95bb76.fp.measure.office.com,0.0
like.video.qq.com,0.0
www.merrilledge.com,0.0
freethegirlinitiative.org,1.0
mgcleaningtn.com,1.0
dprestigeventure.org,1.0
katrarailwaystation.co.in,1.0
domesticasia.com,1.0
shop110968289.youzan.com,0.0
afbai.tdum.alibaba.com,0.0
dm7sv7l32tq70.cloudfront.net,0.0
rule.jd.com,0.0
ifantasynamegenerator.com,1.0
ambjulio.com,1.0
ggmzinpg.page.link,1.0
b385bb20c12548da9ff5c332184790f6.fp.measure.office.com,0.0
eemci.ma,1.0
fit.zju.edu.cn,0.0
setuptransportation.com,1.0
fortalconnect.com.br,1.0
37d4df9dc6047cb19c346c2f5722301c.safeframe.googlesyndication.com,0.0
anrhotspot.mra.my.id,1.0
yoksa.aks.ac.kr,0.0
tejaratbd.com,1.0
anishindiaexports.com,1.0
bvkpsnt.sysu.edu.cn,0.0
tw.myrenta.com,0.0
451881891.docs.qq.com,0.0
carlsjunior.com.pa,1.0
gupofhs.sysu.edu.cn,0.0
msyjbjz.sysu.edu.cn,0.0
xc.neu.edu.cn,0.0
ga2w.line.naver.jp,0.0
tceojpeznx.sysu.edu.cn,0.0
kec.edu.np,1.0
harsiddhindustries.com,1.0
3321b87c3db05675239febd71bc93ace.safeframe.googlesyndication.com,0.0
64a0a65cf79cf80bd96340bec92ddd81.safeframe.googlesyndication.com,0.0
cl-sycdn.kuwo.cn,0.0
liveskorhdp.com,1.0
imgq578.q578.com,0.0
lbqiqtiyjfoz.sysu.edu.cn,0.0
yip.su,1.0
855dede62bc9477c8af960f650ce6395.fp.measure.office.com,0.0
gandmchapmanpainting.com.au,1.0
kitchenkraftequipments.in,1.0
sjtu.academia.edu,0.0
rup-tot.com,1.0
www.ascii2d.net,0.0
qpfrplwq.page.link,1.0
product.lifeapp.pingan.com.cn,0.0
lictoeoh.page.link,1.0
asdw.mynetav.org,1.0
linkingroup.com.bd,1.0
dag.embl.de,0.0
pornworld.com,0.0
azarbamdelijan.ir,1.0
pfmsqos.centralus.cloudapp.azure.com,0.0
noneo.tech,1.0
4a5e2b74b7d3ff1914d003dfc4712abd.safeframe.googlesyndication.com,0.0
cdhwjkfu.page.link,1.0
da-ir.fartit.com,1.0
tarficsafety.com,1.0
pcproxy.cooco.net.cn,0.0
aarishahanif.com,1.0
www.upload.ee,1.0
creativeagenciadigital.com.br,1.0
fotgxdxeyslmb.sysu.edu.cn,0.0
lib.seu.edu.cn,0.0
uczestnik.devagroup.nq.pl,1.0
www.bsu.edu,0.0
luizsoaresadv.com,1.0
WN6816-lpwvUHnJVuFgCxR2FT1hIc5.sysu.edu.cn,0.0
antoniusarif.com,1.0
95f308cba9bf4b68a4f34b944550496d.safeframe.googlesyndication.com,0.0
70665a1597cf48d2984be12e3a293e24.safeframe.googlesyndication.com,0.0
rr9---sn-ni57rn7e.gvt1.com,0.0
b6a87d363ab74889946dd8d976c488db.fp.measure.office.com,0.0
rptdata.wb.qq.com,0.0
iqsoftwebsystems.com,1.0
expressioncomp.com,1.0
willmaxpower.com,1.0
zj2fdlixfqzxuyu6kn2q-f-aea9bd0c7-clientnsv4-s.akamaihd.net,0.0
phoenixduran.com,1.0
healthitems.pk,1.0
vs11.szcu.u3.ucweb.com,0.0
a.c-0.19-a7000081.c010081.16a8.c13.3ea5.210.0.rscpddfit28w818z8q57483mk5.avts.mcafee.com,0.0
xkhzqxt.sysu.edu.cn,0.0
fmcidade.com,1.0
static-tc.mokahr.com,0.0
taskole.com,1.0
596e44c898b8e96aa76b82d55400761c.safeframe.googlesyndication.com,0.0
rositan.com,1.0
roasis.co,1.0
9786169.fls.doubleclick.net,0.0
wlomgynh.page.link,1.0
kayanfurniture.com,1.0
record-manual.cctalk.com,0.0
dsts-immigration.com,1.0
allahabadtoursandtravels.sysu.edu.cn,0.0
www.eslite.com,0.0
felicesparasiempremx.com,1.0
astomengenharia.com.br,1.0
cn.yahoo.com,0.0
abdrtm.trafficmanager.net,0.0
asd.isasecret.com,1.0
kyoto-u-edu.zoom.us,0.0
gulf4pets.com,1.0
silpsicologia.com.br,1.0
home-line.pk,1.0
www.cnvd.org.cn,0.0
thedentalbridge.org,1.0
encore6.jig.media,1.0
amnzjzyvyxt.sysu.edu.cn,0.0
www.asha.org,0.0
sambhavpay.com,1.0
kaiji.ts.2345.com,0.0
suakhoaketsattphcm.com,1.0
c-0.19-a7000801.ca50081.170c.d0f.3ea5.210.0.9i59el5l492ru2h86z5e3vqisb.avts.mcafee.com,0.0
e5982e545dc3819df45df65a403f1591.safeframe.googlesyndication.com,0.0
airtaceuropa.com,1.0
gingeradventuresblog.files.wordpress.com,0.0
getinnerwears.com,1.0
pmjo.fra1.cdn.digitaloceanspaces.com,1.0
api.na2.adobesign.com,0.0
brusuax.com,1.0
tedlogisticinc.com,1.0
exvpjwbm.page.link,1.0
agronomyold.swu.edu.cn,0.0
znlg-reader.bj.bcebos.com,0.0
azxs.vizvaz.com,1.0
wnkhh.novelty.akibacreative.com,1.0
csta.wanfangdata.com.cn,0.0
iccazvkc.page.link,1.0
naturalproducts.io,1.0
texsteelcarports.com,1.0
friendsofeduca.net,1.0
bess.tennessee.edu,0.0
forum-gsmunlock.com,1.0
996201-android-ds.metric.gstatic.com,0.0
bkw-legacy.oss-cn-shenzhen.aliyuncs.com,0.0
hwdrainageltd.co.uk,1.0
onlinequranlearningzone.com,1.0
us01xmpp-cis-ngxsrv25.zoom.us,0.0
73vod-adaptive.akamaized.net,0.0
indokopp.com,1.0
auth.siam.sinopec.com,0.0
mohyudinwebdesigns.com,1.0
dilisaperu.com,1.0
native-ad.net,0.0
imroom.compass.cn,0.0
umcyjvkl.page.link,1.0
triton.mn,1.0
spacaruaru.com,1.0
strangesounds.org,0.0
eleftheria-hotel.com,1.0
b2bafd53264812b2e9b6b1e8bb36da3b.safeframe.googlesyndication.com,0.0
losgatagata.com,1.0
04d620fa300f715575886c5f6d00e1b6.safeframe.googlesyndication.com,0.0
47fff6490b81597ed3f35b231d91a4f4.safeframe.googlesyndication.com,0.0
flexiautosiskola.hu,1.0
colegiosembrador.cl,1.0
wero.com.co,1.0
adarwa.rw,1.0
sahmnq.fartit.com,1.0
graphicscutout.com,1.0
mekongtinphat.com,1.0
fk-new-eu-central-1b-hb.rayjump.com,0.0
www.canada.com,0.0
1wg0uc0w52qa35hwct4xsqtjwpdcl4blwdql3chraa2b0b8b6deef8a3sac.d.aa.online-metrix.net,0.0
growrewardcard.com,1.0
freelancercorner.com,1.0
dipafood.com,1.0
anrtimes.com,1.0
oafnadqo.page.link,1.0
config.gamedl.qq.com,0.0
f1c4b22376dd4c76befcb6daa1c4e55a.fp.measure.office.com,0.0
izcluster.com,1.0
recs-1a.particularaudience.com,0.0
fmpmalaysia.com,1.0
gerdubersinar.com,1.0
gotinder.com,0.0
quickcheckx.github.io,1.0
dl.uc.pt,0.0
qxebpzvxfitlk.sysu.edu.cn,0.0
a0b7f92f339243c89290a205a7b26599.fp.measure.office.com,0.0
gravitycolombo.com,1.0
dts.innovid.com,0.0
guresenmobilya.com,1.0
mprd-txc-sh-1-7-mercuryclouds-com-cn-1255623871.cos.ap-shanghai.myqcloud.com,0.0
6d6edc22e610d7fec8b3dc5e5591afb8.safeframe.googlesyndication.com,0.0
01ec87c4a11c93bcfe05c03261777730.safeframe.googlesyndication.com,0.0
economistasyasesores.com,1.0
montanadenashville.acebella.com,1.0
adl-qsh.itsaol.com,1.0
zoagsqay.page.link,1.0
cafewarmi.com,1.0
dxpyhbya.page.link,1.0
i-iran.itsaol.com,1.0
adirir.itsaol.com,1.0
sahamw.itsaol.com,1.0
adlq.itsaol.com,1.0
adl-aqw.itsaol.com,1.0
rajaian.com,1.0
opal.rw,1.0
22pixx.xyz,0.0
www.janisthaaivf.com,1.0
dstvinstallerspretoria.com,1.0
concept4arc.com,1.0
pt.soulvoice.club,0.0
fepcografic.com,1.0
purouma-technology.ma,1.0
wl.hpyrdr.com,0.0
7ef37563dc1cb64900866846e0f4c2cd.safeframe.googlesyndication.com,0.0
7e73d352eea002f20a9b6544ffadbc9d.safeframe.googlesyndication.com,0.0
bf419d5f59f96a.windowsupdate.com,0.0
smetrics.premierinn.com,0.0
api.cninfo.com.cn,0.0
aeic-usa.com,1.0
outletonline.mx,1.0
znvpvkqj.page.link,1.0
content.comment.api.cashtoutiao.com,0.0
apidea.gaodun.com,0.0
130.178.92.52.sbl.spamhaus.org,0.0
www.huohuo99.com,0.0
mvl3luxuij3q.l4.adsco.re,0.0
www.astro.com,0.0
gbndougu.eastmoney.com,0.0
xochoble.com,1.0
tecni-soft.com,1.0
zj2fdlixfqzveyu6gmsa-f-5dce93f46-clientnsv4-s.akamaihd.net,0.0
angiesalleycatsclio.com,1.0
ircuniversity.org,1.0
paraview.paraview.narkive.com,0.0
hiremeclean.com,1.0
0a605c8a05a0fe58be2db69289201ee7.safeframe.googlesyndication.com,0.0
adl-l.fartit.com,1.0
d1qjydkfv30fsa.cloudfront.net,0.0
focussystems40.com,1.0
quick-ez.com,1.0
w4dastixfdy4syu7aoja-f-ffd538432-clientnsv4-s.akamaihd.net,0.0
wkwaownk.page.link,1.0
faheemonlinequranacademy.com,1.0
h6s6a3h4.stackpathcdn.com,0.0
cohwzizwnwvj.sysu.edu.cn,0.0
595a7069cee8416da68fd868ab9afa48.fp.measure.office.com,0.0
firatitfaiye.com.tr,1.0
altinolukplastik.com.tr,1.0
bursasineklikcambalkon.gen.tr,1.0
akkontreyler.com.tr,1.0
mayraf.com,1.0
vod042.t40.lixian.vip.xunlei.com,0.0
pl.mamutert.com,1.0
grassrootbd.com,1.0
rc.jinan.gov.cn,0.0
myfirstangelgh.com,1.0
brandpacker.net,1.0
ma.sysu.edu.cn,0.0
phoenixexec.icu,1.0
giraffeambassadors.org,1.0
webshopseotrukkok.hu,1.0
docs.floydhub.com,0.0
rr2---sn-3pm7dn7s.googlevideo.com,0.0
38.132.201.205.sbl.spamhaus.org,0.0
f3f7a7d62da825fff678cd38592847b5.safeframe.googlesyndication.com,0.0
cdd9f643642ea7bd55f56fa86eab7780.safeframe.googlesyndication.com,0.0
aasaepul.com,1.0
liklok.life,1.0
musakis.org,1.0
rr5---sn-oguesnze.googlevideo.com,0.0
thegoldenmart.com,1.0
qnsoqyli.page.link,1.0
zoomca198-251-147-238mmr.cloud.zoom.us,0.0
alraeid.com,1.0
rangshila.com,1.0
tmhairboutique.co.uk,1.0
zpkwynsqrpneou.www.tendawifi.com,0.0
tt.huatu.com,0.0
hendoshkagroup.com,1.0
www.kaskus.co.id,0.0
expertusedfurniture.com,1.0
kipthedolphin.com,1.0
ibremp.org.br,1.0
kaidmazimmigration.ca,1.0
sahaam.faqserv.com,1.0
cdn-icons-png.flaticon.com,0.0
rt3060.infolinks.com,0.0
costco.widget.custhelp.com,0.0
featurefast.com,1.0
trackmarketing.net,1.0
a42159fdb9d246f4bd122b86c295b851.fp.measure.office.com,0.0
general-tickets.oss-cn-beijing.aliyuncs.com,0.0
aigcostarica.com,1.0
fastwings.sa,1.0
bafybeiatumjipym7lcan5udgy4mblaktvkrxzm27z2pd7qedlwgsszea3m.ipfs.infura-ipfs.io,0.0
e155cf0eb45544b6bf73a4bf4104b90d.fp.measure.office.com,0.0
arquivaae.com,1.0
eshraqa.co,1.0
w4dasvax2cgiayu6uksa-f-2650e0af6-clientnsv4-s.akamaihd.net,0.0
silulo.com,1.0
proxypk.huawei.com,0.0
lovereignshf.com,1.0
8aca8d5a4aa53a4b46d327131c73d890.safeframe.googlesyndication.com,0.0
aia5zq.bn.files.1drv.com,0.0
c-0.19-a3000081.8000081.170c.cf6.3ea5.210.0.4c1qdw62ae7pd9jmw6gdvlhcvi.avts.mcafee.com,0.0
arqsustancial.com.ar,1.0
mgmcdermott.gallerycdn.vsassets.io,0.0
3061.replace.favo.njb97.com,0.0
axvsag103sdvsbd.oss-accelerate.aliyuncs.com,1.0
edufgw.newframe.foxwq.com,0.0
lxfplikkhsoaa.sysu.edu.cn,0.0
terraskills.com,1.0
static.gtarcade.com,0.0
www.pzds.com,0.0
fikweb.com.br,1.0
w4dasvaxeqh4eyu7lbya-f-b9d98e938-clientnsv4-s.akamaihd.net,0.0
pgkwklgr.page.link,1.0
zj2fcdvydrotqyu7brzq-f-8ed554dc1-clientnsv4-s.akamaihd.net,0.0
alsanabilalsabierestaurant.com,1.0
sentirecomex.com,1.0
proaug.com,1.0
api-next.cbndata.com,0.0
tj.btfs.ftn.qq.com,0.0
684f8e304fec4a60b31da1c2d9490495.fp.measure.office.com,0.0
2df969f82db18aeeb210ff3202ac0e5c.dlied1.cdntips.net,0.0
havinsk.com.br,1.0
jstp-products.jd.com,0.0
files.goriem.com,1.0
flood.umd.edu,0.0
rentalmobildisilangit.com,1.0
zagent2459.hola.org,0.0
sg.node.soax.com,0.0
sygicwebmapstiles-a.azureedge.net,0.0
caocuongtravel.com.vn,1.0
milanotecnoservice.it,1.0
af9bbf9b0262d0658429b516708561fbb.profile.yul62-c2.cloudfront.net,0.0
oxraiwlaj.sysu.edu.cn,0.0
41e17427ae020621570ffba82f26fad7.safeframe.googlesyndication.com,0.0
buildingclustercompany.com,1.0
recommend.docer.wps.cn,0.0
vgsproyectos.com,1.0
njkjdcnw.page.link,1.0
student.ask.adelaide.edu.au,0.0
spanlift.com.au,1.0
petertiohk.com,1.0
consultingedge.ae,1.0
w4dasvax2cgcgyu7myhq-f-2afe79c51-clientnsv4-s.akamaihd.net,0.0
grahnakshatra.com,1.0
tailbench.csail.mit.edu,0.0
blahe.in,1.0
kamazxez.page.link,1.0
www.racefans.net,0.0
so.sccnn.com,0.0
opt.cas.cn,0.0
flyserpservices.com,1.0
6014606.fls.doubleclick.net,0.0
lxaipikg.sysu.edu.cn,0.0
mydesigners.in,1.0
ghchalifax.ca,1.0
map.suda.edu.cn,0.0
brasmastergrupo.com.br,1.0
coffesso.com,1.0
hutvvatd.page.link,1.0
ssplog.nubia.com,0.0
moltaqa.net,1.0
fc910fbe08a800d5f43ce37dab00a501.safeframe.googlesyndication.com,0.0
b3d1d91b8f4047e204c16302eed36084.safeframe.googlesyndication.com,0.0
244.16.251.58.sbl.spamhaus.org,0.0
cn-jxnc-cm-01-18.bilivideo.com,0.0
adl-ape.mrface.com,1.0
www.bearware.org,1.0
expeditionbuilders.com,1.0
thunorvahan.com,1.0
43ossz.tdum.alibaba.com,0.0
deepayan.org,1.0
de156c734c779b2986ce90e39e59875b.safeframe.googlesyndication.com,0.0
2b840c5aa2722a3d2ad821d552032a69.safeframe.googlesyndication.com,0.0
82df0c2c585832c87ea3cfccdc884388.safeframe.googlesyndication.com,0.0
steamdeck.com,0.0
rspetukangan.co.id,1.0
sampieselectrical.co.za,1.0
iran-lah.mrface.com,1.0
ns1.hostpapa.com,0.0
friendsofeduca.info,1.0
taxiumraah.com,1.0
9f195beb05b540afb7501ea0b4c8ec0c.fp.measure.office.com,0.0
ff838616d6ba40d4a5ae4b33976e754c.fp.measure.office.com,0.0
w4dasvc4po6vayu6gydq-f-c6aad5bd8-clientnsv4-s.akamaihd.net,0.0
abff5e41c404630b7af1e282390f2a64a.profile.muc51-c1.cloudfront.net,0.0
dd156a8b252a4fe7b90f199908886c29.fp.measure.office.com,0.0
moyu2013.taobao.com,0.0
dzkkonstruksi.com,1.0
divyascookbook.sysu.edu.cn,0.0
splendidlooksofficialwigs.com,1.0
bab9d1df8818482aa7c5b87df05db4e8.fp.measure.office.com,0.0
piyasanalizim.com,1.0
ck.100xuexi.com,0.0
xqjapflw.page.link,1.0
celiapenco.com.br,1.0
ae71c11805dab69112a049b34388d94fb.profile.sea19-c1.cloudfront.net,0.0
dafscompany.sysu.edu.cn,0.0
wlwcrdfe.page.link,1.0
mzzjw.beijing.gov.cn,0.0
purienterprise.com,1.0
jsufiwahxovvgh.sysu.edu.cn,0.0
xtw.layout.oystergardens.us,1.0
wachaastudios.com,1.0
styroq.com,1.0
dhdewbip.page.link,1.0
urania828.spaces.live.com,0.0
kep.cdn.indexvas.hu,0.0
sertifikasi.co.id,1.0
wzhqhhccqyiuai.sysu.edu.cn,0.0
elznzlnkdvatvmb.sysu.edu.cn,0.0
naeuet.ciprestre.sa.com,1.0
d8659787866066476180-t2643013121341853677.id.amgdgt.com,0.0
dnsb55ec698-6b51-4cdb-93a0-727c2ba5cfb2-azurebatch-cloudservice.westus.cloudapp.azure.com,0.0
liixabfywbup.sysu.edu.cn,0.0
mustasharcom.ae,1.0
oosrxye.sysu.edu.cn,0.0
asqs.itsaol.com,1.0
tanusbooks.com,1.0
aa5ed1c8e9906ddba94e4a5705094d3af.profile.nrt51-c2.cloudfront.net,0.0
72k6ns9aruhmb37fpawwd7rkmkmla7jm5rahlsthd624a9b5c000385fsac.d.aa.online-metrix.net,0.0
pamplending.com,1.0
calenda.edu.co,1.0
youthclimatecouncil.com,1.0
dxgiuqtu.page.link,1.0
edge-157.hkhkg.icloud-content.com,0.0
v8.learn.oa.com,0.0
vi-05.com,1.0
damlamasulamasistemleri.com.tr,1.0
248.lingnan.sysu.edu.cn,0.0
rhcjgbvx.page.link,1.0
swasthbachpan.com,1.0
hopewater.co,1.0
qiqjnzjv.page.link,1.0
fynefield.com,1.0
newjerseymehonolulu.sydneynews24.com,1.0
wen.baidu.com,0.0
pmbnocrv.page.link,1.0
dhowdy.com,1.0
thebabysense.ca,1.0
thinkpinkhandyman.com.au,1.0
brightcove04pmdo-a.akamaihd.net,0.0
www.rutgers.edu,0.0
